epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
53,82.3082,0.80114,0.61596,0.87894,0.92738,0.95031,0.97503,0.76293,0.84053,0.54606,0.87937,0.00121783,0.00121783,0.00121783
54,83.8757,0.80225,0.62381,0.90346,0.90419,0.92802,0.96689,0.7545,0.79987,0.58365,0.87248,0.00121721,0.00121721,0.00121721
55,85.4264,0.81334,0.62971,0.91588,0.88567,0.94951,0.96724,0.7537,0.7808,0.54648,0.8599,0.00121659,0.00121659,0.00121659
56,86.9772,0.80553,0.61326,0.89142,0.96739,0.93827,0.98344,0.77046,0.78039,0.54785,0.85585,0.00121597,0.00121597,0.00121597
57,88.4856,0.80501,0.63335,0.90139,0.97671,0.94634,0.98638,0.75662,0.78793,0.52952,0.85749,0.00121535,0.00121535,0.00121535
58,90.0348,0.80747,0.59095,0.90385,0.9195,0.9397,0.96263,0.75012,0.79459,0.54425,0.87053,0.00121473,0.00121473,0.00121473
59,91.592,0.80242,0.59072,0.89483,0.93505,0.91376,0.96935,0.71622,0.85026,0.56307,0.88983,0.00121411,0.00121411,0.00121411
60,93.1236,0.82899,0.61968,0.9048,0.98608,0.92713,0.98547,0.75122,0.79098,0.52104,0.86227,0.00121349,0.00121349,0.00121349
61,94.692,0.78273,0.60936,0.89433,0.99817,0.95218,0.9872,0.77314,0.761,0.4796,0.85102,0.00121287,0.00121287,0.00121287
62,96.2416,0.77963,0.58963,0.89459,0.95433,0.94098,0.98379,0.78264,0.74947,0.48752,0.85271,0.00121226,0.00121226,0.00121226
63,97.775,0.80067,0.60381,0.8893,0.9328,0.94772,0.9858,0.77613,0.77645,0.51436,0.85654,0.00121164,0.00121164,0.00121164
64,99.358,0.79014,0.60424,0.89137,0.9521,0.9537,0.98488,0.77825,0.76689,0.53166,0.85318,0.00121102,0.00121102,0.00121102
65,100.894,0.76382,0.59418,0.90679,0.94314,0.91938,0.98023,0.73329,0.78804,0.56359,0.86265,0.0012104,0.0012104,0.0012104
66,102.474,0.79059,0.60193,0.89479,0.91144,0.94267,0.9793,0.76227,0.75589,0.5482,0.85071,0.00120978,0.00120978,0.00120978
67,104.044,0.77005,0.58746,0.89123,0.9156,0.93171,0.97472,0.74891,0.75964,0.53323,0.85251,0.00120916,0.00120916,0.00120916
68,105.585,0.80125,0.58575,0.90872,0.95904,0.95814,0.97922,0.78109,0.79295,0.48941,0.86141,0.00120854,0.00120854,0.00120854
69,107.122,0.81503,0.57163,0.88412,0.95646,0.94297,0.9749,0.75866,0.7952,0.51428,0.86651,0.00120793,0.00120793,0.00120793
70,108.656,0.80229,0.58631,0.90219,0.95839,0.93978,0.97646,0.75652,0.79107,0.51268,0.8616,0.00120731,0.00120731,0.00120731
71,110.211,0.81245,0.58197,0.9146,0.98309,0.96896,0.98213,0.76033,0.80979,0.49772,0.86058,0.00120669,0.00120669,0.00120669
72,111.763,0.79462,0.57034,0.89537,0.96136,0.95002,0.98015,0.75684,0.78574,0.50629,0.8641,0.00120607,0.00120607,0.00120607
73,113.338,0.82198,0.58203,0.89896,0.96099,0.94678,0.9563,0.7266,0.79168,0.48282,0.86032,0.00120545,0.00120545,0.00120545
74,114.911,0.79054,0.56063,0.88059,0.95963,0.94017,0.97638,0.73087,0.83832,0.50803,0.87005,0.00120483,0.00120483,0.00120483
75,116.454,0.79237,0.57643,0.89726,0.90752,0.94296,0.97256,0.73958,0.8112,0.53543,0.88975,0.00120421,0.00120421,0.00120421
76,118.012,0.7981,0.55517,0.89718,0.93268,0.94495,0.97883,0.75808,0.81432,0.49825,0.87508,0.00120359,0.00120359,0.00120359
77,119.543,0.78646,0.56131,0.8882,0.96585,0.96248,0.9826,0.76667,0.79003,0.47689,0.87086,0.00120298,0.00120298,0.00120298
78,121.132,0.80053,0.55538,0.88635,0.97195,0.96348,0.98209,0.7796,0.77645,0.4666,0.86791,0.00120236,0.00120236,0.00120236
79,122.723,0.78647,0.53284,0.88753,0.97643,0.97168,0.98633,0.75985,0.79125,0.46493,0.86716,0.00120174,0.00120174,0.00120174
80,124.311,0.78344,0.57786,0.88841,0.94973,0.97243,0.98127,0.76742,0.765,0.4642,0.86435,0.00120112,0.00120112,0.00120112
81,125.858,0.77709,0.54981,0.88125,0.96303,0.95,0.97764,0.77348,0.7598,0.47021,0.8674,0.0012005,0.0012005,0.0012005
82,127.463,0.76098,0.55126,0.88106,0.92695,0.96677,0.96773,0.75499,0.7637,0.48875,0.86385,0.00119988,0.00119988,0.00119988
83,129.143,0.77256,0.53977,0.88635,0.94502,0.96716,0.97016,0.73854,0.81488,0.50949,0.86839,0.00119926,0.00119926,0.00119926
84,130.781,0.75368,0.55603,0.89331,0.96641,0.93847,0.98158,0.77423,0.79581,0.47771,0.87225,0.00119864,0.00119864,0.00119864
85,132.458,0.7257,0.52647,0.86058,0.96275,0.95685,0.97238,0.76866,0.78301,0.47927,0.86432,0.00119802,0.00119802,0.00119802
86,134.042,0.76648,0.53952,0.89039,0.95981,0.96317,0.97365,0.76742,0.76007,0.48006,0.85341,0.00119741,0.00119741,0.00119741
87,135.692,0.77018,0.54129,0.88305,0.9645,0.96923,0.98644,0.77797,0.7637,0.47022,0.85477,0.00119679,0.00119679,0.00119679
88,137.292,0.72459,0.52401,0.88565,0.97,0.96574,0.98419,0.7922,0.74271,0.46578,0.84862,0.00119617,0.00119617,0.00119617
89,138.922,0.75881,0.52944,0.8832,0.98448,0.98196,0.98764,0.7878,0.76701,0.46008,0.85462,0.00119555,0.00119555,0.00119555
90,140.56,0.76568,0.54253,0.88357,0.96231,0.97869,0.98181,0.78769,0.75405,0.44863,0.85228,0.00119493,0.00119493,0.00119493
91,142.253,0.75699,0.52402,0.88012,0.95741,0.97484,0.98102,0.7907,0.75187,0.45237,0.85313,0.00119431,0.00119431,0.00119431
92,143.867,0.78031,0.52138,0.89754,0.97107,0.96854,0.98283,0.7969,0.74264,0.43232,0.85101,0.00119369,0.00119369,0.00119369
93,145.458,0.76685,0.54293,0.88446,0.97523,0.97283,0.98296,0.76428,0.78664,0.45394,0.86846,0.00119308,0.00119308,0.00119308
94,147.105,0.77311,0.54131,0.88694,0.98037,0.96154,0.98276,0.77673,0.77154,0.47074,0.87107,0.00119246,0.00119246,0.00119246
95,148.766,0.73079,0.53257,0.89262,0.98184,0.96405,0.98479,0.78266,0.7334,0.43754,0.85831,0.00119184,0.00119184,0.00119184
96,150.472,0.73972,0.52061,0.87641,0.97944,0.94902,0.98653,0.79086,0.75834,0.43401,0.86238,0.00119122,0.00119122,0.00119122
97,152.081,0.73514,0.50435,0.87986,0.95288,0.98196,0.98761,0.79639,0.73372,0.44236,0.84664,0.0011906,0.0011906,0.0011906
98,153.637,0.70026,0.52214,0.87539,0.98635,0.95946,0.98802,0.79922,0.71835,0.44264,0.8421,0.00118998,0.00118998,0.00118998
99,155.195,0.73354,0.49645,0.88154,0.95146,0.97422,0.98494,0.79551,0.7407,0.44004,0.85133,0.00118936,0.00118936,0.00118936
100,156.745,0.73617,0.50515,0.88944,0.97337,0.98454,0.99034,0.80375,0.73665,0.43048,0.84576,0.00118874,0.00118874,0.00118874
101,158.312,0.71999,0.50577,0.87521,0.96489,0.97423,0.98314,0.78416,0.74677,0.43712,0.84546,0.00118812,0.00118812,0.00118812
102,159.859,0.77882,0.53553,0.88818,0.96345,0.96449,0.99007,0.79512,0.74665,0.44024,0.85202,0.00118751,0.00118751,0.00118751
103,161.461,0.71863,0.51469,0.8742,0.96796,0.96649,0.99059,0.8065,0.70388,0.42361,0.84982,0.00118689,0.00118689,0.00118689
104,163.052,0.73881,0.51316,0.87758,0.98749,0.96694,0.98508,0.79306,0.74964,0.43578,0.86006,0.00118627,0.00118627,0.00118627
105,164.618,0.73542,0.51931,0.87044,0.98152,0.9694,0.9839,0.79592,0.73463,0.43414,0.85266,0.00118565,0.00118565,0.00118565
106,166.194,0.73899,0.51813,0.87926,0.98169,0.9631,0.98619,0.80233,0.71363,0.4283,0.84053,0.00118503,0.00118503,0.00118503
107,167.76,0.74181,0.51404,0.87545,0.96708,0.95862,0.9876,0.79468,0.7562,0.45657,0.8464,0.00118441,0.00118441,0.00118441
108,169.383,0.73865,0.50633,0.8886,0.95688,0.96907,0.98641,0.77887,0.7714,0.45397,0.84912,0.00118379,0.00118379,0.00118379
109,170.932,0.69282,0.48831,0.8622,0.97016,0.97423,0.98538,0.78733,0.7426,0.44242,0.8463,0.00118317,0.00118317,0.00118317
110,172.522,0.71514,0.52513,0.8741,0.9699,0.97078,0.98812,0.79074,0.76528,0.43738,0.8611,0.00118256,0.00118256,0.00118256
111,174.053,0.71931,0.49557,0.87512,0.96178,0.97507,0.9856,0.79447,0.76235,0.43241,0.85498,0.00118194,0.00118194,0.00118194
112,175.646,0.72883,0.50345,0.89155,0.93658,0.97777,0.99159,0.79411,0.74635,0.44346,0.84562,0.00118132,0.00118132,0.00118132
113,177.191,0.73077,0.50723,0.87413,0.94227,0.94552,0.9811,0.79224,0.75761,0.47442,0.84981,0.0011807,0.0011807,0.0011807
114,178.764,0.70574,0.49248,0.88682,0.93147,0.96275,0.98108,0.7748,0.77207,0.47917,0.8472,0.00118008,0.00118008,0.00118008
115,180.351,0.73914,0.50806,0.87118,0.95382,0.95743,0.97443,0.77414,0.75692,0.47079,0.84481,0.00117946,0.00117946,0.00117946
116,181.937,0.70954,0.51846,0.88568,0.94066,0.96392,0.98319,0.77564,0.74015,0.4498,0.84736,0.00117884,0.00117884,0.00117884
117,183.515,0.72911,0.49283,0.88905,0.96428,0.9686,0.98899,0.79694,0.74303,0.43365,0.84911,0.00117822,0.00117822,0.00117822
118,185.113,0.70473,0.50582,0.88507,0.96872,0.98454,0.98975,0.77959,0.75642,0.42481,0.85767,0.00117761,0.00117761,0.00117761
119,186.757,0.72422,0.5132,0.87035,0.97042,0.98059,0.98929,0.79005,0.75174,0.42756,0.85942,0.00117699,0.00117699,0.00117699
120,188.35,0.69596,0.50264,0.87899,0.97543,0.9626,0.98818,0.78419,0.75096,0.43422,0.86229,0.00117637,0.00117637,0.00117637
121,189.937,0.69267,0.48379,0.87241,0.97775,0.96649,0.98782,0.79016,0.73013,0.43382,0.85574,0.00117575,0.00117575,0.00117575
122,191.615,0.73289,0.5112,0.88413,0.97206,0.97517,0.98559,0.78511,0.76124,0.43662,0.85639,0.00117513,0.00117513,0.00117513
123,193.228,0.73201,0.49549,0.88574,0.97404,0.98017,0.99028,0.80433,0.76205,0.42951,0.86196,0.00117451,0.00117451,0.00117451
124,194.85,0.70437,0.50337,0.88137,0.98072,0.97784,0.98882,0.78618,0.78299,0.4515,0.86722,0.00117389,0.00117389,0.00117389
125,196.403,0.74904,0.49247,0.88006,0.96413,0.95307,0.98454,0.78543,0.77331,0.45623,0.86762,0.00117327,0.00117327,0.00117327
126,197.994,0.74244,0.50176,0.88271,0.97282,0.94738,0.98245,0.78602,0.75819,0.44237,0.86154,0.00117266,0.00117266,0.00117266
127,199.611,0.70979,0.49317,0.88527,0.98002,0.97423,0.9878,0.78453,0.73222,0.43799,0.85638,0.00117204,0.00117204,0.00117204
128,201.217,0.73286,0.48814,0.88199,0.94165,0.9768,0.98713,0.78364,0.74412,0.45338,0.85598,0.00117142,0.00117142,0.00117142
129,202.814,0.69762,0.49016,0.87817,0.95911,0.958,0.98621,0.79195,0.72361,0.44321,0.84986,0.0011708,0.0011708,0.0011708
130,204.46,0.74067,0.51226,0.8893,0.94382,0.97572,0.98819,0.79292,0.74973,0.45326,0.85667,0.00117018,0.00117018,0.00117018
131,206.074,0.74045,0.50847,0.87895,0.95022,0.98024,0.98451,0.80296,0.73255,0.43771,0.85975,0.00116956,0.00116956,0.00116956
132,207.683,0.71024,0.47995,0.88588,0.94342,0.97395,0.98389,0.79926,0.73373,0.41732,0.85306,0.00116894,0.00116894,0.00116894
133,209.324,0.68496,0.47842,0.86573,0.97034,0.97615,0.9849,0.79316,0.71978,0.41358,0.84763,0.00116833,0.00116833,0.00116833
134,210.946,0.71986,0.4855,0.8772,0.97129,0.97423,0.98747,0.80782,0.71949,0.4097,0.84642,0.00116771,0.00116771,0.00116771
135,212.518,0.70596,0.48775,0.86502,0.97347,0.96392,0.9872,0.79851,0.75428,0.42616,0.85275,0.00116709,0.00116709,0.00116709
136,214.161,0.71464,0.49424,0.87807,0.9388,0.95407,0.96548,0.77688,0.75983,0.4789,0.85826,0.00116647,0.00116647,0.00116647
137,215.732,0.68602,0.49072,0.87143,0.90022,0.9605,0.96418,0.77745,0.72608,0.49509,0.843,0.00116585,0.00116585,0.00116585
138,217.436,0.70995,0.47226,0.8676,0.964,0.94368,0.98292,0.7926,0.72806,0.44456,0.83901,0.00116523,0.00116523,0.00116523
139,219.046,0.696,0.48313,0.87614,0.96485,0.96967,0.98626,0.8146,0.7272,0.41613,0.84545,0.00116461,0.00116461,0.00116461
140,220.649,0.69027,0.49846,0.85599,0.99015,0.94845,0.98299,0.79718,0.7511,0.42408,0.84754,0.00116399,0.00116399,0.00116399
141,222.194,0.71861,0.4889,0.87817,0.97321,0.97545,0.99025,0.7988,0.74404,0.41864,0.84921,0.00116337,0.00116337,0.00116337
142,223.835,0.6726,0.46478,0.85755,0.96415,0.97839,0.99033,0.8031,0.71921,0.42543,0.84239,0.00116276,0.00116276,0.00116276
143,225.372,0.7055,0.50239,0.86372,0.96423,0.95876,0.98957,0.80116,0.73561,0.44116,0.85199,0.00116214,0.00116214,0.00116214
144,226.991,0.69341,0.48267,0.87374,0.95767,0.96456,0.98485,0.79811,0.76011,0.48135,0.86336,0.00116152,0.00116152,0.00116152
145,228.61,0.72084,0.49128,0.8643,0.96522,0.97423,0.98618,0.78259,0.77666,0.46408,0.86365,0.0011609,0.0011609,0.0011609
146,230.149,0.72473,0.48928,0.87929,0.98968,0.98096,0.98972,0.75842,0.799,0.45862,0.89136,0.00116028,0.00116028,0.00116028
147,231.75,0.71477,0.49445,0.86937,0.96688,0.97381,0.98659,0.80006,0.74379,0.44337,0.84882,0.00115966,0.00115966,0.00115966
148,233.4,0.71352,0.49431,0.87541,0.96546,0.97989,0.98807,0.80563,0.71335,0.42742,0.8372,0.00115904,0.00115904,0.00115904
149,234.951,0.7449,0.48759,0.8802,0.9501,0.979,0.98763,0.8095,0.74187,0.42508,0.84075,0.00115843,0.00115843,0.00115843
150,236.562,0.70812,0.48558,0.87231,0.94337,0.96868,0.98108,0.80554,0.72693,0.43014,0.8395,0.00115781,0.00115781,0.00115781
151,238.255,0.69803,0.47163,0.87391,0.95743,0.97645,0.98144,0.78302,0.77212,0.45083,0.84715,0.00115719,0.00115719,0.00115719
152,239.868,0.70929,0.46706,0.86332,0.96394,0.98253,0.98438,0.79589,0.72187,0.42718,0.84446,0.00115657,0.00115657,0.00115657
153,241.431,0.70621,0.46869,0.86552,0.94443,0.98648,0.9898,0.78884,0.7468,0.42269,0.85119,0.00115595,0.00115595,0.00115595
154,243.004,0.69144,0.44838,0.86791,0.95274,0.98178,0.98898,0.78262,0.74353,0.4322,0.85515,0.00115533,0.00115533,0.00115533
155,244.61,0.69023,0.47996,0.86551,0.94794,0.96134,0.98168,0.78283,0.76156,0.42262,0.85335,0.00115471,0.00115471,0.00115471
156,246.243,0.69584,0.45643,0.8698,0.95848,0.96848,0.98316,0.79968,0.75053,0.42712,0.85216,0.00115409,0.00115409,0.00115409
157,247.894,0.65393,0.46795,0.86556,0.96343,0.96649,0.98558,0.81157,0.7054,0.41281,0.84448,0.00115348,0.00115348,0.00115348
158,249.526,0.71165,0.46416,0.87068,0.95332,0.98063,0.98559,0.80711,0.73093,0.40973,0.85333,0.00115286,0.00115286,0.00115286
159,251.151,0.68301,0.46316,0.87163,0.96125,0.97302,0.98855,0.81053,0.7357,0.40641,0.857,0.00115224,0.00115224,0.00115224
160,252.755,0.68958,0.4622,0.8729,0.94691,0.96907,0.98258,0.7948,0.7793,0.43191,0.86608,0.00115162,0.00115162,0.00115162
161,254.327,0.70113,0.49455,0.87673,0.94418,0.97434,0.97756,0.78829,0.76284,0.44529,0.86578,0.001151,0.001151,0.001151
162,255.905,0.72843,0.48614,0.87766,0.91622,0.96739,0.96007,0.77177,0.76505,0.4761,0.87374,0.00115038,0.00115038,0.00115038
163,257.547,0.68628,0.47651,0.87158,0.93364,0.95244,0.94694,0.75542,0.75734,0.54891,0.86488,0.00114976,0.00114976,0.00114976
164,259.078,0.69182,0.47245,0.86117,0.93877,0.9758,0.96064,0.76758,0.76248,0.52242,0.86412,0.00114914,0.00114914,0.00114914
165,260.74,0.68582,0.46921,0.8726,0.92708,0.9727,0.97035,0.785,0.7705,0.46686,0.86212,0.00114853,0.00114853,0.00114853
166,262.391,0.69122,0.47294,0.86111,0.92984,0.977,0.96941,0.7897,0.76502,0.4537,0.85282,0.00114791,0.00114791,0.00114791
167,264.011,0.68501,0.46351,0.86341,0.9455,0.97498,0.97096,0.79213,0.76323,0.43272,0.84964,0.00114729,0.00114729,0.00114729
168,265.617,0.68724,0.45483,0.86224,0.95821,0.97358,0.9905,0.79909,0.73156,0.40431,0.84046,0.00114667,0.00114667,0.00114667
169,267.222,0.67682,0.44957,0.86046,0.97907,0.97192,0.98995,0.78875,0.74059,0.4124,0.84638,0.00114605,0.00114605,0.00114605
170,268.85,0.6397,0.44688,0.8593,0.96942,0.98366,0.99025,0.80956,0.71513,0.39969,0.84065,0.00114543,0.00114543,0.00114543
171,270.483,0.6538,0.45481,0.86032,0.96324,0.9741,0.98781,0.80447,0.73617,0.41186,0.84365,0.00114481,0.00114481,0.00114481
172,272.092,0.67453,0.44558,0.86914,0.98312,0.97938,0.99067,0.79908,0.72826,0.43151,0.84356,0.00114419,0.00114419,0.00114419
173,273.71,0.67994,0.44779,0.86037,0.98229,0.96685,0.98829,0.80202,0.73084,0.4308,0.84334,0.00114357,0.00114357,0.00114357
174,275.307,0.65916,0.46363,0.8776,0.96343,0.98654,0.98431,0.80275,0.71664,0.43059,0.84101,0.00114296,0.00114296,0.00114296
175,276.953,0.69021,0.45004,0.86949,0.96189,0.97456,0.98625,0.79355,0.74299,0.41321,0.85459,0.00114234,0.00114234,0.00114234
176,278.551,0.67693,0.45264,0.8692,0.98028,0.96589,0.98622,0.77681,0.79862,0.42048,0.8688,0.00114172,0.00114172,0.00114172
177,280.15,0.68896,0.47137,0.88892,0.98815,0.9789,0.99011,0.77884,0.76827,0.42856,0.85828,0.0011411,0.0011411,0.0011411
178,281.817,0.64762,0.45925,0.86445,0.95237,0.97711,0.98867,0.79608,0.70625,0.40069,0.84513,0.00114048,0.00114048,0.00114048
179,283.418,0.67211,0.47089,0.86641,0.94929,0.96799,0.98838,0.79745,0.71803,0.40307,0.84272,0.00113986,0.00113986,0.00113986
180,285.07,0.67806,0.45694,0.86368,0.96307,0.96887,0.98654,0.80046,0.74206,0.40319,0.8431,0.00113924,0.00113924,0.00113924
181,286.685,0.67295,0.44578,0.86864,0.98165,0.96077,0.98848,0.81347,0.72534,0.39326,0.84421,0.00113863,0.00113863,0.00113863
182,288.264,0.66351,0.46706,0.86354,0.96786,0.97423,0.98942,0.80601,0.71944,0.38507,0.84687,0.00113801,0.00113801,0.00113801
183,289.892,0.72153,0.46329,0.87418,0.96427,0.97953,0.98759,0.80464,0.73344,0.41107,0.84969,0.00113739,0.00113739,0.00113739
184,291.502,0.68708,0.45607,0.86753,0.96961,0.97972,0.99054,0.78829,0.74739,0.4125,0.8517,0.00113677,0.00113677,0.00113677
185,293.07,0.72405,0.47307,0.87359,0.96386,0.97711,0.98677,0.78857,0.75285,0.4186,0.85304,0.00113615,0.00113615,0.00113615
186,294.699,0.67781,0.44832,0.87019,0.96116,0.97423,0.98701,0.79432,0.72655,0.40106,0.84606,0.00113553,0.00113553,0.00113553
187,296.341,0.65916,0.43884,0.87006,0.96114,0.97449,0.98589,0.80664,0.71862,0.39249,0.84969,0.00113491,0.00113491,0.00113491
188,297.968,0.7015,0.45919,0.87608,0.96065,0.96436,0.98399,0.80485,0.70588,0.39941,0.85207,0.00113429,0.00113429,0.00113429
189,299.553,0.6621,0.44725,0.86521,0.95346,0.97825,0.98628,0.81317,0.71297,0.40074,0.85196,0.00113368,0.00113368,0.00113368
